"","Haltestellen_No_2023","Y_Koord_2023","X_Koord_2023","Name","Bahnknoten_2023","Bahnlinie_Anz_2023","TramBus_Anz_2023","Seilbahn_Anz_2023","A_Intervall_2023","B_Intervall_2023","Hst_Kat_2023","Haltestellen_No_2022","Y_Koord_2022","X_Koord_2022","Bahnknoten_2022","Bahnlinie_Anz_2022","TramBus_Anz_2022","Seilbahn_Anz_2022","A_Intervall_2022","B_Intervall_2022","Hst_Kat_2022","Haltestellen_No_2021","Y_Koord_2021","X_Koord_2021","Bahnknoten_2021","Bahnlinie_Anz_2021","TramBus_Anz_2021","Seilbahn_Anz_2021","A_Intervall_2021","B_Intervall_2021","Hst_Kat_2021","Haltestellen_No_2020","Y_Koord_2020","X_Koord_2020","Bahnknoten_2020","Bahnlinie_Anz_2020","TramBus_Anz_2020","Seilbahn_Anz_2020","A_Intervall_2020","B_Intervall_2020","Hst_Kat_2020","Haltestellen_No_2019","Y_Koord_2019","X_Koord_2019","Bahnknoten_2019","Bahnlinie_Anz_2019","TramBus_Anz_2019","Seilbahn_Anz_2019","A_Intervall_2019","B_Intervall_2019","Hst_Kat_2019","Haltestellen_No_2018","Y_Koord_2018","X_Koord_2018","Bahnknoten_2018","Bahnlinie_Anz_2018","TramBus_Anz_2018","Seilbahn_Anz_2018","A_Intervall_2018","B_Intervall_2018","Hst_Kat_2018","Haltestellen_No_2017","Y_Koord_2017","X_Koord_2017","Bahnknoten_2017","Bahnlinie_Anz_2017","TramBus_Anz_2017","Seilbahn_Anz_2017","A_Intervall_2017","B_Intervall_2017","Hst_Kat_2017","Haltestellen_No_2016","Y_Koord_2016","X_Koord_2016","Bahnknoten_2016","Bahnlinie_Anz_2016","TramBus_Anz_2016","Seilbahn_Anz_2016","A_Intervall_2016","B_Intervall_2016","Hst_Kat_2016","Haltestellen_No_2015","Y_Koord_2015","X_Koord_2015","Bahnknoten_2015","Bahnlinie_Anz_2015","TramBus_Anz_2015","Seilbahn_Anz_2015","A_Intervall_2015","B_Intervall_2015","Hst_Kat_2015","Haltestellen_No_2014","Y_Koord_2014","X_Koord_2014","Bahnknoten_2014","Bahnlinie_Anz_2014","TramBus_Anz_2014","Seilbahn_Anz_2014","A_Intervall_2014","B_Intervall_2014","Hst_Kat_2014","Haltestellen_No_2013","Y_Koord_2013","X_Koord_2013","Bahnknoten_2013","Bahnlinie_Anz_2013","TramBus_Anz_2013","Seilbahn_Anz_2013","A_Intervall_2013","B_Intervall_2013","Hst_Kat_2013"
"105",8572559,2667984.8,1249710.05,"Bellikon, Abzw. Hausen",0,0,189,0,0,8.89,3,8572559,2667984.8,1249710.05,0,0,188,0,0,8.94,3,8572559,2667984.8046808,1249710.04889204,0,0,188,0,0,8.94,3,8572559,2667984.8046808,1249710.04889204,0,0,189,0,0,8.89,3,8572559,2667984.8046808,1249710.04889204,0,0,187,0,0,8.98,3,8572559,2667984.8046808,1249710.04889204,0,0,187,0,0,8.98,3,8572559,2667985.94068127,1249709.97407491,0,0,174,0,0,9.66,3,8572559,2667985.94068127,1249709.97407491,0,0,174,0,0,9.66,3,8572559,2667985.94068127,1249709.97407491,0,0,174,0,0,9.66,3,8572559,2667984.90967942,1249706.92267379,0,0,174,0,0,9.66,3,8572559,2667985.27017949,1249706.71906739,0,0,174,0,0,9.66,3
"106",8572561,2668362.95,1249026.69,"Bellikon, Rehaklinik",0,0,67,0,0,25.07,5,8572561,2668362.25,1249028.13,0,0,73,0,0,23.01,5,8572561,2668362.25356895,1249028.12692886,0,0,73,0,0,23.01,5,8572561,2668362.25356895,1249028.12692886,0,0,67,0,0,25.07,5,8572561,2668362.25356895,1249028.12692886,0,0,66,0,0,25.45,5,8572561,2668362.25356895,1249028.12692886,0,0,66,0,0,25.45,5,8572561,2668362.93481568,1249027.92351454,0,0,59,0,0,28.47,5,8572561,2668362.93481568,1249027.92351454,0,0,59,0,0,28.47,5,8572561,2668362.93481568,1249027.92351454,0,0,59,0,0,28.47,5,8572561,2668362.90631564,1249027.91051487,0,0,59,0,0,0,5,8572561,2668363.26481309,1249027.70150607,0,0,58,0,0,28.97,5
"107",8572562,2665407.73,1252572.31,"Niederrohrdorf, Welschland",0,0,63,0,0,26.67,5,8572562,2665406.96,1252581.09,0,0,63,0,0,26.67,5,8572562,2665406.95870009,1252581.08883938,0,0,63,0,0,26.67,5,8572562,2665406.95870009,1252581.08883938,0,0,63,0,0,26.67,5,8572562,2665406.95870009,1252581.08883938,0,0,63,0,0,26.67,5,8572562,2665406.95870009,1252581.08883938,0,0,63,0,0,26.67,5,8572562,2665407.95494719,1252580.94762506,0,0,63,0,0,26.67,5,8572562,2665407.95494719,1252580.94762506,0,0,63,0,0,26.67,5,8572562,2665407.95494719,1252580.94762506,0,0,63,0,0,26.67,5,8572562,2665407.91944743,1252580.96922553,0,0,63,0,0,0,5,8572562,2665408.28669522,1252580.78002057,0,0,63,0,0,26.67,5
"108",8572563,2665936.98,1251981.98,"Niederrohrdorf, Vogelrüti",0,0,63,0,0,26.67,5,8572563,2665936.98,1251981.98,0,0,63,0,0,26.67,5,8572563,2665936.97556164,1251981.97883232,0,0,63,0,0,26.67,5,8572563,2665936.97556164,1251981.97883232,0,0,63,0,0,26.67,5,8572563,2665936.97556164,1251981.97883232,0,0,63,0,0,26.67,5,8572563,2665936.97556164,1251981.97883232,0,0,63,0,0,26.67,5,8572563,2665937.88905974,1251981.94161898,0,0,63,0,0,26.67,5,8572563,2665937.88905974,1251981.94161898,0,0,63,0,0,26.67,5,8572563,2665937.88905974,1251981.94161898,0,0,63,0,0,26.67,5,8572563,2665935.91357994,1251983.96284335,0,0,63,0,0,0,5,8572563,2665936.27582774,1251983.77403846,0,0,63,0,0,26.67,5
"109",8572564,2666140.1,1251398.27,"Busslingen, Hüsler",0,0,63,0,0,26.67,5,8572564,2666142.9,1251390.85,0,0,63,0,0,26.67,5,8572564,2666142.89867291,1251390.85217237,0,0,62,0,0,27.1,5,8572564,2666142.89867291,1251390.85217237,0,0,63,0,0,26.67,5,8572564,2666142.89867291,1251390.85217237,0,0,63,0,0,26.67,5,8572564,2666142.89867291,1251390.85217237,0,0,63,0,0,26.67,5,8572564,2666143.88042163,1251390.92315722,0,0,63,0,0,26.67,5,8572564,2666143.88042163,1251390.92315722,0,0,63,0,0,26.67,5,8572564,2666143.88042163,1251390.92315722,0,0,63,0,0,26.67,5,8572564,2666143.90767196,1251390.95895703,0,0,63,0,0,0,5,8572564,2666144.26616916,1251390.76975005,0,0,63,0,0,26.67,5
"110",8572565,2665880.84,1250630.17,"Stetten AG, Dörndler",0,0,63,0,0,26.67,5,8572565,2665880.79,1250634.17,0,0,63,0,0,26.67,5,8572565,2665880.79323461,1250634.1740444,0,0,62,0,0,27.1,5,8572565,2665880.79323461,1250634.1740444,0,0,63,0,0,26.67,5,8572565,2665880.79323461,1250634.1740444,0,0,63,0,0,26.67,5,8572565,2665880.79323461,1250634.1740444,0,0,63,0,0,26.67,5,8572565,2665881.92197941,1250633.91222467,0,0,63,0,0,26.67,5,8572565,2665881.92197941,1250633.91222467,0,0,63,0,0,26.67,5,8572565,2665881.92197941,1250633.91222467,0,0,63,0,0,26.67,5,8572565,2665881.89997995,1250633.95802533,0,0,63,0,0,0,5,8572565,2665882.25772718,1250633.77181838,0,0,63,0,0,26.67,5
"111",8572572,2665815.27,1259448.03,"Ennetbaden, Goldwand",0,0,113,0,0,14.87,4,8572572,2665815.27,1259448.03,0,0,113,0,0,14.87,4,8572572,2665815.26704599,1259448.02677786,0,0,113,0,0,14.87,4,8572572,2665815.26704599,1259448.02677786,0,0,112,0,0,15,4,8572572,2665815.26704599,1259448.02677786,0,0,112,0,0,15,4,8572572,2665815.26704599,1259448.02677786,0,0,112,0,0,15,4,8572572,2665815.90430335,1259448.04276902,0,0,112,0,0,15,4,8572572,2665815.90430335,1259448.04276902,0,0,112,0,0,15,4,8572572,2665815.90430335,1259448.04276902,0,0,112,0,0,15,4,8572572,2665815.93880342,1259448.01936848,0,0,112,0,0,15,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",8572574,2664702.93,1259861.62,"Nussbaumen AG, Breite",0,0,224,0,0,7.5,3,8572574,2664702.93,1259861.62,0,0,224,0,0,7.5,3,8572574,2664702.9282163,1259861.62324898,0,0,224,0,0,7.5,3,8572574,2664706.23785541,1259869.10942044,0,0,224,0,0,7.5,3,8572574,2664706.23785541,1259869.10942044,0,0,224,0,0,7.5,3,8572574,2664706.23785541,1259869.10942044,0,0,224,0,0,7.5,3,8572574,2664706.94511227,1259869.0316104,0,0,224,0,0,7.5,3,8572574,2664706.94511227,1259869.0316104,0,0,224,0,0,7.5,3,8572574,2664706.94511227,1259869.0316104,0,0,224,0,0,7.5,3,8572574,2664706.93211218,1259869.03581059,0,0,224,0,0,7.5,3,8572574,2664707.27086368,1259868.86700547,0,0,224,0,0,7.5,3
"113",8572575,2663438.12,1260437.91,"Kirchdorf AG, Aesch",0,0,161,0,0,10.43,4,8572575,2663438.12,1260437.91,0,0,161,0,0,10.43,4,8572575,2663438.12136461,1260437.91131873,0,0,161,0,0,10.43,4,8572575,2663455.88204568,1260419.19909111,0,0,161,0,0,10.43,4,8572575,2663455.88204568,1260419.19909111,0,0,161,0,0,10.43,4,8572575,2663455.88204568,1260419.19909111,0,0,161,0,0,10.43,4,8572575,2663456.96105516,1260419.03047722,0,0,161,0,0,10.43,4,8572575,2663456.96105516,1260419.03047722,0,0,161,0,0,10.43,4,8572575,2663456.96105516,1260419.03047722,0,0,161,0,0,10.43,4,8572575,2663456.92605508,1260419.05227767,0,0,161,0,0,10.43,4,8572575,2663457.26180647,1260418.88947336,0,0,161,0,0,10.43,4
"114",8572576,2662895.24,1261001.64,"Kirchdorf AG, Dorf",0,0,112,0,0,15,4,8572576,2662895.24,1261001.64,0,0,112,0,0,15,4,8572576,2662895.23511708,1261001.64216499,0,0,112,0,0,15,4,8572576,2662895.23511708,1261001.64216499,0,0,112,0,0,15,4,8572576,2662895.23511708,1261001.64216499,0,0,112,0,0,15,4,8572576,2662895.23511708,1261001.64216499,0,0,112,0,0,15,4,8572576,2662895.9333829,1261002.032755,0,0,112,0,0,15,4,8572576,2662895.9333829,1261002.032755,0,0,112,0,0,15,4,8572576,2662895.9333829,1261002.032755,0,0,112,0,0,15,4,8572576,2662895.92788321,1261002.05955508,0,0,112,0,0,15,4,8572576,2662896.26513574,1261001.89695033,0,0,112,0,0,15,4
"115",8572577,2662536.2,1260898.65,"Untersiggenthal, Schönegg",0,0,161,0,0,10.43,4,8572577,2662536.2,1260898.65,0,0,161,0,0,10.43,4,8572577,2662536.19590515,1260898.65087895,0,0,161,0,0,10.43,4,8572577,2662549.74462334,1260900.12848651,0,0,161,0,0,10.43,4,8572577,2662549.74462334,1260900.12848651,0,0,161,0,0,10.43,4,8572577,2662549.74462334,1260900.12848651,0,0,161,0,0,10.43,4,8572577,2662550.89313937,1260900.08427023,0,0,161,0,0,10.43,4,8572577,2662550.89313937,1260900.08427023,0,0,161,0,0,10.43,4,8572577,2662550.89313937,1260900.08427023,0,0,161,0,0,10.43,4,8572577,2662536.92111343,1260895.06466947,0,0,161,0,0,10.43,4,8572577,2662537.25411595,1260894.90566478,0,0,161,0,0,10.43,4
"116",8572578,2661641.26,1261223.39,"Untersiggenthal, Gemeindehaus",0,0,237,0,0,7.09,3,8572578,2661641.26,1261223.39,0,0,237,0,0,7.09,3,8572578,2661641.2558951,1261223.38949579,0,0,237,0,0,7.09,3,8572578,2661641.2558951,1261223.38949579,0,0,237,0,0,7.09,3,8572578,2661641.2558951,1261223.38949579,0,0,237,0,0,7.09,3,8572578,2661641.2558951,1261223.38949579,0,0,237,0,0,7.09,3,8572578,2661641.94615135,1261223.13088606,0,0,244,0,0,6.89,3,8572578,2661641.94615135,1261223.13088606,0,0,244,0,0,6.89,3,8572578,2661641.94615135,1261223.13088606,0,0,244,0,0,6.89,3,8572578,2661658.9127681,1261197.07705132,0,0,244,0,0,6.89,3,8572578,2661659.24052062,1261196.9230467,0,0,244,0,0,6.89,3
"117",8572579,2662167.17,1260647.8,"Untersiggenthal, Hölzli",0,0,77,0,0,21.82,5,8572579,2662167.17,1260647.8,0,0,77,0,0,21.82,5,8572579,2662167.16864438,1260647.80196763,0,0,77,0,0,21.82,5,8572579,2662167.16864438,1260647.80196763,0,0,77,0,0,21.82,5,8572579,2662167.16864438,1260647.80196763,0,0,77,0,0,21.82,5,8572579,2662167.16864438,1260647.80196763,0,0,77,0,0,21.82,5,8572579,2662167.92765963,1260648.0927568,0,0,84,0,0,20,5,8572579,2662167.92765963,1260648.0927568,0,0,84,0,0,20,5,8572579,2662167.92765963,1260648.0927568,0,0,84,0,0,20,5,8572579,2662165.91198437,1260638.06998762,0,0,84,0,0,0,5,8572579,2662166.23973688,1260637.91538301,0,0,84,0,0,20,5
"118",8572580,2665528.86,1258220.84,"Baden, Schulhausplatz",0,0,609,0,0,2.76,2,8572580,2665528.86,1258220.84,0,0,609,0,0,2.76,2,8572580,2665528.8576414,1258220.83988778,0,0,609,0,0,2.76,2,8572580,2665528.8576414,1258220.83988778,0,0,609,0,0,2.76,2,8572580,2665528.8576414,1258220.83988778,0,0,384,0,0,4.38,2,8572580,2665528.8576414,1258220.83988778,0,0,384,0,0,4.38,2,8572580,2665529.94089622,1258220.97287629,0,0,385,0,0,4.36,2,8572580,2665529.94089622,1258220.97287629,0,0,395,0,0,4.25,2,8572580,2665529.94089622,1258220.97287629,0,0,395,0,0,4.25,2,8572580,2665518.93361533,1258225.02040229,0,0,381,0,0,4.41,2,8572580,2665519.27911615,1258224.85099827,0,0,617,0,0,2.72,2
"119",8572581,2666006.09,1258180.22,"Baden, Kantonsschule",0,0,383,0,0,4.39,2,8572581,2666006.09,1258180.22,0,0,383,0,0,4.39,2,8572581,2665982.28141066,1258192.7435541,0,0,385,0,0,4.36,2,8572581,2665987.75347257,1258188.80172066,0,0,610,0,0,2.75,2,8572581,2665987.75347257,1258188.80172066,0,0,609,0,0,2.76,2,8572581,2665987.75347257,1258188.80172066,0,0,609,0,0,2.76,2,8572581,2665988.91274055,1258189.04191618,0,0,620,0,0,2.71,2,8572581,2665988.91274055,1258189.04191618,0,0,630,0,0,2.67,2,8572581,2665988.91274055,1258189.04191618,0,0,632,0,0,2.66,2,8572581,2665988.93549076,1258189.01531602,0,0,616,0,0,2.73,2,8572581,2665989.28149503,1258188.84471409,0,0,616,0,0,2.73,2
"120",8572582,2665787.02,1258395.16,"Baden, Historisches Museum",0,0,158,0,0,10.63,4,8572582,2665785.67,1258395.15,0,0,158,0,0,10.63,4,8572582,2665785.66726394,1258395.14840851,0,0,158,0,0,10.63,4,8572582,2665786.3457667,1258395.15580118,0,0,158,0,0,10.63,4,8572582,2665786.3457667,1258395.15580118,0,0,158,0,0,10.63,4,8572582,2665786.3457667,1258395.15580118,0,0,158,0,0,10.63,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8572582,2665786.90526864,1258395.05819496,0,0,158,0,0,10.63,4,8572582,2665786.90526864,1258395.05819496,0,0,158,0,0,10.63,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",8572583,2668053.97,1261085.78,"Ehrendingen, Niedermatt",0,0,157,0,0,10.7,4,8572583,2668053.97,1261085.78,0,0,157,0,0,10.7,4,8572583,2668053.97323506,1261085.77617609,0,0,157,0,0,10.7,4,8572583,2668053.97323506,1261085.77617609,0,0,157,0,0,10.7,4,8572583,2668053.97323506,1261085.77617609,0,0,157,0,0,10.7,4,8572583,2668053.97323506,1261085.77617609,0,0,157,0,0,10.7,4,8572583,2668054.9504873,1261085.99977681,0,0,171,0,0,9.82,3,8572583,2668054.9504873,1261085.99977681,0,0,157,0,0,10.7,4,8572583,2668054.9504873,1261085.99977681,0,0,157,0,0,10.7,4,8572583,2668076.97989566,1261107.00126988,0,0,169,0,0,9.94,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",8572584,2666805.8,1262330.04,"Lengnau AG, Abzw. Husen",0,0,40,0,0,42,5,8572584,2666805.8,1262330.04,0,0,40,0,0,42,5,8572584,2666805.79806214,1262330.03508285,0,0,40,0,0,42,5,8572584,2666805.79806214,1262330.03508285,0,0,40,0,0,42,5,8572584,2666805.79806214,1262330.03508285,0,0,40,0,0,42,5,8572584,2666805.79806214,1262330.03508285,0,0,40,0,0,42,5,8572584,2666807.00931366,1262330.04548238,0,0,45,0,0,37.33,5,8572584,2666807.00931366,1262330.04548238,0,0,40,0,0,42,5,8572584,2666807.00931366,1262330.04548238,0,0,40,0,0,42,5,8572584,2666804.98534285,1262336.00791312,0,0,45,0,0,0,5,8572584,2666805.34884225,1262335.81151198,0,0,45,0,0,37.33,5
"123",8572585,2668371.04,1262053.71,"Ehrendingen, Tiefenwaag",0,0,140,0,0,12,4,8572585,2668396.28,1262039.88,0,0,140,0,0,12,4,8572585,2668396.28495138,1262039.87854384,0,0,140,0,0,12,4,8572585,2668396.28495138,1262039.87854384,0,0,140,0,0,12,4,8572585,2668396.28495138,1262039.87854384,0,0,140,0,0,12,4,8572585,2668396.28495138,1262039.87854384,0,0,140,0,0,12,4,8572585,2668396.96795281,1262039.99214412,0,0,155,0,0,10.84,4,8572585,2668396.96795281,1262039.99214412,0,0,140,0,0,12,4,8572585,2668396.96795281,1262039.99214412,0,0,140,0,0,12,4,8572585,2668416.98580986,1262054.00577513,0,0,155,0,0,10.84,4,8572585,2668417.34305927,1262053.81777414,0,0,155,0,0,10.84,4
"124",8572586,2670144.2,1262695.28,"Niederweningen, Bahnhof",0,0,88,0,0,19.09,4,8572586,2670144.2,1262695.28,0,0,89,0,0,18.88,4,8572586,2670144.19890874,1262695.27872897,0,0,89,0,0,18.88,4,8572586,2670144.03924281,1262708.73134962,0,0,89,0,0,18.88,4,8572586,2670150.8897169,1262702.80812712,0,0,89,0,0,18.88,4,8572586,2670150.8897169,1262702.80812712,0,0,89,0,0,18.88,4,8572586,2670151.95522006,1262703.03472535,0,0,78,0,0,21.54,5,8572586,2670151.95522006,1262703.03472535,0,0,89,0,0,18.88,4,8572586,2670151.95522006,1262703.03472535,0,0,89,0,0,18.88,4,8572586,2670096.99273014,1262719.00345818,0,0,78,0,0,0,5,8572586,2670097.34422956,1262718.8188572,0,0,76,0,0,22.11,5
"125",8572587,2667049,1263744.18,"Lengnau AG, Brücke",0,0,122,0,0,13.77,4,8572587,2667059.19,1263742.29,0,0,122,0,0,13.77,4,8572587,2667059.19455321,1263742.29107004,0,0,122,0,0,13.77,4,8572587,2667059.19455321,1263742.29107004,0,0,122,0,0,13.77,4,8572587,2667059.19455321,1263742.29107004,0,0,122,0,0,13.77,4,8572587,2667059.19455321,1263742.29107004,0,0,122,0,0,13.77,4,8572587,2667059.97653604,1263741.95846781,0,0,110,0,0,15.27,4,8572587,2667059.97653604,1263741.95846781,0,0,122,0,0,13.77,4,8572587,2667059.97653604,1263741.95846781,0,0,122,0,0,13.77,4,8572587,2667060.00403699,1263742.00346743,0,0,110,0,0,15.27,4,8572587,2667060.37802745,1263741.79606661,0,0,110,0,0,15.27,4
"126",8576274,2671484.87,1255468.17,"Hüttikon",0,0,73,0,0,23.01,5,8576274,2671484.87,1255468.17,0,0,73,0,0,23.01,5,8576274,2671484.8667703,1255468.16791311,0,0,73,0,0,23.01,5,8576274,2671484.8667703,1255468.16791311,0,0,73,0,0,23.01,5,8576274,2671484.8667703,1255468.16791311,0,0,73,0,0,23.01,5,8576274,2671484.8667703,1255468.16791311,0,0,73,0,0,23.01,5,8576274,2671486.00801017,1255467.91270827,0,0,56,0,0,30,5,8576274,2671486.00801017,1255467.91270827,0,0,73,0,0,23.01,5,8576274,2671486.00801017,1255467.91270827,0,0,73,0,0,23.01,5,8576274,2671485.98776172,1255467.96550812,0,0,56,0,0,0,5,8576274,2671486.3687559,1255467.79430693,0,0,56,0,0,30,5
"127",8577353,2660100.11,1251800.35,"Mägenwil, Bahnhof",0,0,71,0,0,23.66,5,8577353,2660100.11,1251800.35,0,0,71,0,0,23.66,5,8577353,2660100.11425739,1251800.35160475,0,0,71,0,0,23.66,5,8577353,2660100.0465112,1251807.02221239,0,0,71,0,0,23.66,5,8577353,2660100.0465112,1251807.02221239,0,0,69,0,0,24.35,5,8577353,2660100.0465112,1251807.02221239,0,0,69,0,0,24.35,5,8577353,2660100.82851483,1251800.07339549,0,0,56,0,0,30,5,8577353,2660100.82851483,1251800.07339549,0,0,56,0,0,30,5,8577353,2660100.82851483,1251800.07339549,0,0,56,0,0,30,5,8577353,2660128.86207513,1251816.05665954,0,0,56,0,0,0,5,8577353,2660129.20707873,1251815.92505508,0,0,56,0,0,30,5
"128",8578668,2665160.95,1259035.04,"Baden, Bruggerstrasse",0,0,336,0,0,5,3,8578668,2665160.95,1259035.04,0,0,336,0,0,5,3,8578668,2665160.94563684,1259035.04126287,0,0,336,0,0,5,3,8578668,2665166.32092443,1259039.77061283,0,0,336,0,0,5,3,8578668,2665166.32092443,1259039.77061283,0,0,336,0,0,5,3,8578668,2665166.32092443,1259039.77061283,0,0,336,0,0,5,3,8578668,2665166.9519278,1259040.01520642,0,0,337,0,0,4.99,2,8578668,2665166.9519278,1259040.01520642,0,0,337,0,0,4.99,2,8578668,2665166.9519278,1259040.01520642,0,0,337,0,0,4.99,2,8578668,2665166.93492776,1259040.02560662,0,0,337,0,0,4.99,2,8578668,2665167.27567857,1259039.85580265,0,0,337,0,0,4.99,2
"129",8578669,2664424.94,1259523.79,"Baden, Schellenacker",0,0,225,0,0,7.47,3,8578669,2664424.94,1259523.79,0,0,225,0,0,7.47,3,8578669,2664424.94424727,1259523.78832946,0,0,225,0,0,7.47,3,8578669,2664424.94424727,1259523.78832946,0,0,225,0,0,7.47,3,8578669,2664424.94424727,1259523.78832946,0,0,225,0,0,7.47,3,8578669,2664424.94424727,1259523.78832946,0,0,225,0,0,7.47,3,8578669,2664425.94151202,1259524.05031618,0,0,225,0,0,7.47,3,8578669,2664425.94151202,1259524.05031618,0,0,225,0,0,7.47,3,8578669,2664425.94151202,1259524.05031618,0,0,225,0,0,7.47,3,8578669,2664425.92426167,1259524.03891639,0,0,224,0,0,7.5,3,8578669,2664426.25901317,1259523.87351134,0,0,224,0,0,7.5,3
"130",8578670,2663980.68,1259531.2,"Baden, Kapelle",0,0,224,0,0,7.5,3,8578670,2663980.68,1259531.2,0,0,224,0,0,7.5,3,8578670,2663980.67536939,1259531.19773761,0,0,224,0,0,7.5,3,8578670,2663930.77836799,1259517.09279979,0,0,224,0,0,7.5,3,8578670,2663930.77836799,1259517.09279979,0,0,224,0,0,7.5,3,8578670,2663930.77836799,1259517.09279979,0,0,224,0,0,7.5,3,8578670,2663931.92437998,1259517.02978368,0,0,224,0,0,7.5,3,8578670,2663931.92437998,1259517.02978368,0,0,224,0,0,7.5,3,8578670,2663931.92437998,1259517.02978368,0,0,224,0,0,7.5,3,8578670,2663931.91863013,1259517.0457838,0,0,224,0,0,7.5,3,8578670,2663932.25038165,1259516.88417879,0,0,224,0,0,7.5,3
"131",8578671,2663726.78,1259533.79,"Baden, Ifang",0,0,224,0,0,7.5,3,8578671,2663726.78,1259533.79,0,0,224,0,0,7.5,3,8578671,2663726.78280944,1259533.79428162,0,0,224,0,0,7.5,3,8578671,2663694.29658602,1259470.73198626,0,0,224,0,0,7.5,3,8578671,2663694.29658602,1259470.73198626,0,0,224,0,0,7.5,3,8578671,2663694.29658602,1259470.73198626,0,0,224,0,0,7.5,3,8578671,2663694.90809653,1259471.00017836,0,0,224,0,0,7.5,3,8578671,2663694.90809653,1259471.00017836,0,0,224,0,0,7.5,3,8578671,2663694.90809653,1259471.00017836,0,0,224,0,0,7.5,3,8578671,2663694.91534727,1259471.04897838,0,0,224,0,0,7.5,3,8578671,2663695.2453488,1259470.8893734,0,0,224,0,0,7.5,3
"132",8578672,2663340.16,1259402.1,"Baden, Ruschebach",0,0,224,0,0,7.5,3,8578672,2663340.16,1259402.1,0,0,224,0,0,7.5,3,8578672,2663340.16043208,1259402.10455992,0,0,224,0,0,7.5,3,8578672,2663341.01247053,1259385.87950995,0,0,224,0,0,7.5,3,8578672,2663341.01247053,1259385.87950995,0,0,224,0,0,7.5,3,8578672,2663341.01247053,1259385.87950995,0,0,224,0,0,7.5,3,8578672,2663341.92148296,1259386.04449767,0,0,224,0,0,7.5,3,8578672,2663341.92148296,1259386.04449767,0,0,224,0,0,7.5,3,8578672,2663341.92148296,1259386.04449767,0,0,224,0,0,7.5,3,8578672,2663341.91023296,1259386.05369785,0,0,224,0,0,7.5,3,8578672,2663342.2379845,1259385.89709292,0,0,224,0,0,7.5,3
"133",8578673,2662338.93,1259830.9,"Turgi, Sitten",0,0,112,0,0,15,4,8578673,2662338.93,1259830.9,0,0,112,0,0,15,4,8578673,2662338.93348778,1259830.90051504,0,0,112,0,0,15,4,8578673,2662338.93348778,1259830.90051504,0,0,112,0,0,15,4,8578673,2662338.93348778,1259830.90051504,0,0,112,0,0,15,4,8578673,2662338.93348778,1259830.90051504,0,0,112,0,0,15,4,8578673,2662339.91050458,1259831.08030114,0,0,112,0,0,15,4,8578673,2662339.91050458,1259831.08030114,0,0,112,0,0,15,4,8578673,2662339.91050458,1259831.08030114,0,0,112,0,0,15,4,8578673,2662339.90275428,1259831.06770126,0,0,112,0,0,15,4,8578673,2662340.22875679,1259830.91549667,0,0,112,0,0,15,4
"134",8578674,2660481.31,1259413.99,"Gebenstorf, Brühl",0,0,168,0,0,10,4,8578674,2660481.31,1259413.99,0,0,168,0,0,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",8578677,2659786.86,1259049.12,"Gebenstorf, Reuss",0,0,216,0,0,7.78,3,8578677,2659786.87,1259047.79,0,0,160,0,0,10.5,4,8578677,2659786.87429355,1259047.78735119,0,0,160,0,0,10.5,4,8578677,2659786.87429355,1259047.78735119,0,0,160,0,0,10.5,4,8578677,2659786.87429355,1259047.78735119,0,0,158,0,0,10.63,4,8578677,2659786.87429355,1259047.78735119,0,0,158,0,0,10.63,4,8578677,2659787.91079933,1259048.1023456,0,0,156,0,0,10.77,4,8578677,2659787.91079933,1259048.1023456,0,0,158,0,0,10.63,4,8578677,2659787.91079933,1259048.1023456,0,0,158,0,0,10.63,4,8578677,2659787.88804921,1259048.09114569,0,0,156,0,0,10.77,4,8578677,2659788.21530185,1259047.95174235,0,0,100,0,0,16.8,4
"136",8578678,2666951.95,1257610.2,"Wettingen, Zentrumsplatz",0,0,404,0,0,4.16,2,8578678,2666951.95,1257610.2,0,0,404,0,0,4.16,2,8578678,2666951.94640554,1257610.20230883,0,0,404,0,0,4.16,2,8578678,2666889.89443122,1257649.97467614,0,0,404,0,0,4.16,2,8578678,2666889.89443122,1257649.97467614,0,0,403,0,0,4.17,2,8578678,2666889.89443122,1257649.97467614,0,0,402,0,0,4.18,2,8578678,2666890.91594615,1257649.98547171,0,0,421,0,0,3.99,2,8578678,2666890.91594615,1257649.98547171,0,0,423,0,0,3.97,2,8578678,2666890.91594615,1257649.98547171,0,0,423,0,0,3.97,2,8578678,2666890.9461967,1257650.01007163,0,0,420,0,0,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
