RELI,GDENR,X_KOORD,Y_KOORD,E_KOORD,N_KOORD,B11BTOT,B11B11,B11B12,B11B13,B11B14,B11B15,B11B16,B11B21,B11B22,B11B23,B11B24,B11B25,B11B26,B11B27,B11B28,B11B29,B11B30,B11BMTOT,B11BM01,B11BM02,B11BM03,B11BM04,B11BM05,B11BM06,B11BM07,B11BM08,B11BM09,B11BM10,B11BM11,B11BM12,B11BM13,B11BM14,B11BM15,B11BM16,B11BM17,B11BM18,B11BM19,B11BWTOT,B11BW01,B11BW02,B11BW03,B11BW04,B11BW05,B11BW06,B11BW07,B11BW08,B11BW09,B11BW10,B11BW11,B11BW12,B11BW13,B11BW14,B11BW15,B11BW16,B11BW17,B11BW18,B11BW19,B11B41,B11B42,B11B43,B11B44,B11B45,B11B46,B11B51,B11B52,B11B53,B11B54,B11B55,B11B56
50691621,5872,506900,162100,2506900,1162100,3,3,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,1,0,0,0
55421467,5884,554200,146700,2554200,1146700,4,3,1,1,0,0,0,2,0,1,1,0,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,3,1,0,0,0,0
55951428,5886,559500,142800,2559500,1142800,66,36,30,20,5,4,1,30,3,11,12,4,36,23,2,9,2,41,2,1,1,1,6,5,1,1,2,4,3,8,0,2,1,0,1,0,2,25,1,2,1,1,0,0,3,1,3,3,2,1,1,1,0,1,0,2,2,13,30,8,8,7,0,54,3,1,4,2,2
55711468,5888,557100,146800,2557100,1146800,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
55561448,5889,555600,144800,2555600,1144800,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
55441457,5890,554400,145700,2554400,1145700,12,5,7,3,0,4,0,5,2,2,1,0,7,3,0,3,1,9,2,1,0,0,0,0,1,0,2,1,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1,2,1,11,0,1,0,0,0
56071411,5891,560700,141100,2560700,1141100,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
54441753,5903,544400,175300,2544400,1175300,2,2,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0
54141811,5909,541400,181100,2541400,1181100,2,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
54331786,5910,543300,178600,2543300,1178600,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
54231802,5911,542300,180200,2542300,1180200,4,4,0,0,0,0,0,4,0,3,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0
54791776,5912,547900,177600,2547900,1177600,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
53661773,5914,536600,177300,2536600,1177300,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
53331799,5919,533300,179900,2533300,1179900,3,2,1,1,0,0,0,3,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0,0,0
54731790,5921,547300,179000,2547300,1179000,4,4,0,0,0,0,0,4,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,2,0,4,0,0,0,0,0
54121790,5926,541200,179000,2541200,1179000,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
54861818,5928,548600,181800,2548600,1181800,4,3,1,1,0,0,0,3,2,1,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,4,0,0,0,0,0
53431796,5930,534300,179600,2534300,1179600,2,2,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,0,0
54111763,5932,541100,176300,2541100,1176300,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
53671834,5933,536700,183400,2536700,1183400,5,4,1,1,0,0,0,3,0,2,0,1,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,2,0,5,0,0,0,0,0
54011775,5934,540100,177500,2540100,1177500,2,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0
54331814,5935,543300,181400,2543300,1181400,4,4,0,0,0,0,0,0,0,0,0,0,4,1,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,1
53901812,5938,539000,181200,2539000,1181200,4,3,1,1,0,0,0,1,0,0,1,0,3,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,0,4,0,0,0,0,0
54691835,5939,546900,183500,2546900,1183500,2,0,2,0,1,1,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
64021296,6001,640200,129600,2640200,1129600,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
64241296,6002,642400,129600,2642400,1129600,16,10,6,3,2,1,0,8,6,0,2,0,8,3,3,2,0,13,0,0,1,0,2,3,1,3,0,0,1,0,1,0,1,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,7,3,3,1,0,14,2,0,0,0,0
63401289,6004,634000,128900,2634000,1128900,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
63881295,6006,638800,129500,2638800,1129500,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
64231307,6007,642300,130700,2642300,1130700,11,11,0,0,0,0,0,10,3,7,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,6,3,0,11,0,0,0,0,0
64451295,6008,644500,129500,2644500,1129500,5,5,0,0,0,0,0,5,0,1,0,4,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,5,0,0,0,0,0
64771162,6009,647700,116200,2647700,1116200,2,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0
64501310,6010,645000,131000,2645000,1131000,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
58601178,6021,586000,117800,2586000,1117800,4,3,1,0,0,1,0,3,0,2,1,0,1,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,3,1,0,0,0,0
58351166,6022,583500,116600,2583500,1116600,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
58971199,6023,589700,119900,2589700,1119900,105,88,17,4,0,13,0,90,36,40,14,0,15,7,0,7,1,43,0,4,2,1,2,3,5,0,0,4,3,3,3,4,1,0,2,3,3,62,3,0,1,1,2,2,3,2,1,3,2,0,2,0,1,2,9,8,20,0,12,8,29,44,12,103,1,0,0,1,0
58971152,6024,589700,115200,2589700,1115200,78,55,23,23,0,0,0,54,2,44,7,1,24,20,0,3,1,43,3,3,1,2,2,4,6,0,5,2,6,4,2,2,0,1,0,0,0,35,4,1,1,2,5,3,4,1,4,2,3,1,0,1,1,1,0,0,1,18,21,4,9,26,0,59,12,3,2,1,1
58791194,6025,587900,119400,2587900,1119400,8,5,3,1,2,0,0,4,0,4,0,0,4,2,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,1,4,2,1,7,1,0,0,0,0
58551012,6031,585500,101200,2585500,1101200,10,7,3,3,0,0,0,7,2,5,0,0,3,2,0,1,0,7,0,1,2,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,10,0,0,0,0,0
58210887,6032,582100,88700,2582100,1088700,13,5,8,7,0,1,0,4,2,0,2,0,9,8,0,1,0,9,0,0,0,0,1,1,1,2,0,1,2,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,3,8,0,0,2,0,12,1,0,0,0,0
58040934,6033,580400,93400,2580400,1093400,12,9,3,3,0,0,0,9,4,3,2,0,3,3,0,0,0,9,0,0,0,0,1,0,2,1,1,0,1,1,1,0,0,1,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5,1,3,3,0,12,0,0,0,0,0
57740977,6034,577400,97700,2577400,1097700,9,6,3,2,0,1,0,5,3,1,1,0,4,3,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,3,5,1,8,1,0,0,0,0
57781030,6035,577800,103000,2577800,1103000,6,5,1,1,0,0,0,5,2,3,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1,2,0,6,0,0,0,0,0
57911040,6036,579100,104000,2579100,1104000,16,15,1,1,0,0,0,14,13,1,0,0,2,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,1,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,1,2,2,0,1,0,2,13,0,16,0,0,0,0,0
65551416,6052,655500,141600,2655500,1141600,2,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
65731350,6054,657300,135000,2657300,1135000,2,2,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,0,0
65421418,6058,654200,141800,2654200,1141800,2,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
65981452,6073,659800,145200,2659800,1145200,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
66341487,6074,663400,148700,2663400,1148700,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
66181468,6075,661800,146800,2661800,1146800,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
67001542,6076,670000,154200,2670000,1154200,8,4,4,4,0,0,0,4,0,2,2,0,4,2,1,1,0,4,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,4,2,1,1,0,0,5,1,1,0,0,1
59761250,6082,597600,125000,2597600,1125000,34,32,2,2,0,0,0,29,24,2,3,0,5,4,0,1,0,11,0,0,0,0,0,0,1,0,0,0,1,1,2,2,0,0,2,1,1,23,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,9,4,4,0,1,1,11,21,0,34,0,0,0,0,0
60441069,6083,604400,106900,2604400,1106900,33,27,6,6,0,0,0,24,7,9,7,1,9,9,0,0,0,14,1,0,0,1,0,1,1,0,1,1,3,1,1,3,0,0,0,0,0,19,3,0,0,0,0,0,1,0,4,2,0,1,2,1,2,0,1,1,1,6,10,1,4,12,0,26,3,2,1,1,0
59741143,6084,597400,114300,2597400,1114300,50,48,2,2,0,0,0,47,28,11,8,0,3,2,0,1,0,20,1,1,0,1,0,0,3,0,2,0,0,0,0,6,0,0,2,2,2,30,3,0,1,0,0,3,1,0,2,1,0,0,1,0,1,5,4,6,2,9,6,2,6,27,0,40,8,0,1,1,0
60041135,6087,600400,113500,2600400,1113500,15,12,3,3,0,0,0,10,7,1,2,0,5,4,0,1,0,7,0,0,0,0,0,0,1,1,0,0,1,3,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,3,1,2,3,2,7,0,14,1,0,0,0,0
59681178,6089,596800,117800,2596800,1117800,24,17,7,4,3,0,0,16,2,11,3,0,8,5,3,0,0,14,0,0,0,0,1,2,1,1,1,1,2,1,1,0,1,1,0,1,0,10,0,0,2,1,0,1,1,1,0,1,0,0,0,0,0,1,0,2,0,1,7,1,6,8,1,22,0,0,0,0,2
59921197,6090,599200,119700,2599200,1119700,11,11,0,0,0,0,0,10,4,2,4,0,1,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,8,0,0,1,1,0,1,0,0,0,0,2,1,0,0,0,0,1,0,1,7,0,0,0,4,0,4,3,4,0,0,0
61741272,6101,617400,127200,2617400,1127200,10,10,0,0,0,0,0,7,1,5,1,0,3,3,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,10,0,10,0,0,0,0,0
61501321,6102,615000,132100,2615000,1132100,3,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0
62121269,6104,621200,126900,2621200,1126900,2,2,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
61951300,6105,619500,130000,2619500,1130000,7,7,0,0,0,0,0,7,2,5,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,0,7,0,0,0,0,0
61381326,6109,613800,132600,2613800,1132600,2,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,2,0,0,0,0,0
61511296,6110,615100,129600,2615100,1129600,14,12,2,1,0,1,0,12,3,4,5,0,2,1,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,9,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,6,2,4,2,0,14,0,0,0,0,0
61471365,6111,614700,136500,2614700,1136500,3,0,3,1,1,1,0,1,0,0,0,1,2,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,0,0
61011289,6113,610100,128900,2610100,1128900,7,4,3,3,0,0,0,5,2,3,0,0,2,2,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,1,3,0,7,0,0,0,0,0
62041277,6114,620400,127700,2620400,1127700,5,0,5,4,1,0,0,2,0,0,2,0,3,2,0,0,1,4,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,5,0,0,0,0,0
61301297,6116,613000,129700,2613000,1129700,10,10,0,0,0,0,0,10,8,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4,0,0,0,1,9,0,10,0,0,0,0,0
62341294,6118,623400,129400,2623400,1129400,15,12,3,3,0,0,0,12,7,3,2,0,3,3,0,0,0,11,0,0,0,0,0,0,0,1,1,3,1,0,0,1,0,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,2,0,3,9,0,14,1,0,0,0,0
57281032,6131,572800,103200,2572800,1103200,8,7,1,1,0,0,0,7,3,3,1,0,1,1,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,3,3,0,7,0,1,0,0,0
57661078,6132,576600,107800,2576600,1107800,17,16,1,1,0,0,0,16,7,7,2,0,1,1,0,0,0,10,0,0,0,0,0,2,0,0,1,0,0,2,0,1,1,0,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,1,1,2,1,1,8,5,0,15,0,1,0,0,1
57491097,6133,574900,109700,2574900,1109700,28,25,3,3,0,0,0,24,8,12,4,0,4,3,0,1,0,18,0,1,0,0,0,1,1,0,3,2,1,5,1,2,1,0,0,0,0,10,2,0,0,0,0,0,0,2,1,1,2,0,0,0,2,0,0,0,0,0,10,5,4,9,0,28,0,0,0,0,0
58501123,6134,585000,112300,2585000,1112300,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
58221151,6135,582200,115100,2582200,1115100,31,30,1,1,0,0,0,30,11,15,4,0,1,1,0,0,0,8,0,1,0,0,0,0,0,1,0,1,2,0,1,0,0,1,0,1,0,23,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,2,4,4,8,1,1,4,7,18,0,30,1,0,0,0,0
57151053,6136,571500,105300,2571500,1105300,80,68,12,8,2,2,0,68,21,33,14,0,12,6,1,3,2,53,0,1,3,1,3,2,4,5,5,7,6,6,2,2,3,1,1,1,0,27,0,1,1,0,0,0,0,1,2,1,4,3,0,2,0,2,4,3,3,5,11,8,42,14,0,75,4,0,1,0,0
56901050,6137,569000,105000,2569000,1105000,11,10,1,1,0,0,0,10,1,6,3,0,1,1,0,0,0,7,0,0,0,0,1,1,0,1,0,0,0,2,0,1,0,0,1,0,0,4,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,3,2,0,7,3,0,0,1,0
58331134,6139,583300,113400,2583300,1113400,20,17,3,3,0,0,0,15,2,12,1,0,5,5,0,0,0,12,1,0,0,0,0,0,1,2,0,1,1,2,1,1,1,0,1,0,0,8,0,2,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,2,4,1,7,6,0,18,1,0,1,0,0
58041134,6140,580400,113400,2580400,1113400,14,14,0,0,0,0,0,12,4,2,6,0,2,2,0,0,0,9,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,2,0,0,1,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,2,2,2,3,5,0,12,0,1,0,0,1
58001108,6141,580000,110800,2580000,1110800,4,4,0,0,0,0,0,1,1,0,0,0,3,1,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,2,2,0,0,0,0
56571006,6142,565700,100600,2565700,1100600,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
55611142,6151,556100,114200,2556100,1114200,2,2,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0
56061253,6152,560600,125300,2560600,1125300,38,30,8,8,0,0,0,27,6,10,11,0,11,11,0,0,0,11,0,0,0,0,1,0,1,0,1,1,1,1,0,2,1,1,0,1,0,27,0,0,0,0,0,0,0,0,1,1,0,1,1,0,3,3,4,9,4,1,4,3,19,11,0,37,0,1,0,0,0
56231225,6153,562300,122500,2562300,1122500,47,38,9,5,1,3,0,38,10,11,16,1,9,3,0,6,0,20,1,0,1,1,1,2,1,2,3,1,1,2,1,3,0,0,0,0,0,27,0,0,1,0,0,1,1,1,3,0,1,2,2,2,1,0,4,3,5,0,7,4,28,8,0,46,0,0,0,1,0
55491370,6154,554900,137000,2554900,1137000,5,3,2,2,0,0,0,3,0,0,3,0,2,2,0,0,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,3,1,0,1,0,0
55131380,6155,551300,138000,2551300,1138000,14,9,5,2,2,1,0,9,4,5,0,0,5,2,1,0,2,6,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,8,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,2,0,1,0,1,4,5,2,2,13,0,0,0,0,1
55981198,6156,559800,119800,2559800,1119800,4,4,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,4,0,0,0,0,0
55791172,6157,557900,117200,2557900,1117200,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
