RELI;GMDE;HIST_GMDE;E_KOORD;N_KOORD;B21BTOT;B21B11;B21B12;B21B13;B21B14;B21B15;B21B16;B21B21;B21B22;B21B23;B21B24;B21B25;B21B26;B21B27;B21B28;B21B29;B21B30;B21BMTOT;B21BM01;B21BM02;B21BM03;B21BM04;B21BM05;B21BM06;B21BM07;B21BM08;B21BM09;B21BM10;B21BM11;B21BM12;B21BM13;B21BM14;B21BM15;B21BM16;B21BM17;B21BM18;B21BM19;B21BWTOT;B21BW01;B21BW02;B21BW03;B21BW04;B21BW05;B21BW06;B21BW07;B21BW08;B21BW09;B21BW10;B21BW11;B21BW12;B21BW13;B21BW14;B21BW15;B21BW16;B21BW17;B21BW18;B21BW19;B21B41;B21B42;B21B43;B21B44;B21B45;B21B46;B21B51;B21B52;B21B53;B21B54;B21B55;B21B56;H21PTOT;H21P01;H21P02;H21P03;H21P04;H21P05;H21P06;H21PI
51801483;5427;14743;2518000;1148300;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
51841565;5423;14784;2518400;1156500;2;1;1;1;0;0;0;2;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
51871615;5492;14695;2518700;1161500;2;2;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
51901739;5764;14866;2519000;1173900;8;3;5;3;0;2;0;3;0;2;1;0;5;3;0;2;0;6;0;0;0;0;0;3;1;0;0;1;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;5;0;2;1;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
51931513;5435;14601;2519300;1151300;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
51961498;5422;16600;2519600;1149800;10;3;7;6;1;0;0;2;1;0;1;0;8;6;2;0;0;6;0;0;0;0;0;1;2;0;1;0;0;0;1;1;0;0;0;0;0;4;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;5;3;2;0;0;0;5;2;0;3;0;0;0;0;0;0;0;0;0;0
51981714;5765;14873;2519800;1171400;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
51991471;5851;14782;2519900;1147100;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
52081500;5637;14650;2520800;1150000;4;4;0;0;0;0;0;3;0;3;0;0;1;0;0;1;0;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
52131630;5486;14652;2521300;1163000;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
52171759;5744;14785;2521700;1175900;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
52261515;5652;14882;2522600;1151500;2;2;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
52261690;5758;14655;2522600;1169000;4;0;4;4;0;0;0;2;0;1;0;1;2;2;0;0;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0
52461483;5646;14587;2524600;1148300;7;6;1;1;0;0;0;6;0;5;1;0;1;1;0;0;0;4;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;2;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
52521718;5761;14549;2525200;1171800;2;2;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
52601509;5649;14880;2526000;1150900;8;8;0;0;0;0;0;8;0;7;1;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;5;0;0;1;1;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;1;1;4;2;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
52631662;5476;14814;2526300;1166200;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
52641719;5752;14831;2526400;1171900;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
52701679;5483;14746;2527000;1167900;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
52721952;6511;16117;2527200;1195200;8;8;0;0;0;0;0;5;0;5;0;0;3;2;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;1;1;6;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
52751786;5741;14653;2527500;1178600;2;2;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
52771910;6504;16116;2527700;1191000;3;3;0;0;0;0;0;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;1;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0
52791532;5634;15494;2527900;1153200;5;5;0;0;0;0;0;5;0;5;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2;3;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0
52811520;5642;14690;2528100;1152000;31;18;13;10;0;3;0;15;1;12;2;0;16;9;1;6;0;23;2;1;0;0;2;1;2;5;0;2;1;4;0;1;2;0;0;0;0;8;0;0;0;0;1;0;1;2;0;0;2;1;0;0;0;0;0;1;0;2;12;5;9;3;0;29;2;0;0;0;0;0;0;0;0;0;0;0;0
52851861;5568;14591;2528500;1186100;9;7;2;2;0;0;0;8;1;4;3;0;1;1;0;0;0;6;0;0;0;0;0;1;2;1;0;0;1;0;0;0;0;1;0;0;0;3;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;2;1;2;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0
52871629;5477;14828;2528700;1162900;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
52911678;5498;14657;2529100;1167800;6;5;1;1;0;0;0;3;0;0;3;0;3;3;0;0;0;5;0;0;0;1;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;5;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
52941554;5622;14770;2529400;1155400;4;1;3;3;0;0;0;2;0;1;1;0;2;1;1;0;0;4;0;1;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
52971717;5743;14778;2529700;1171700;5;5;0;0;0;0;0;4;0;2;2;0;1;1;0;0;0;4;0;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
53011522;5643;14570;2530100;1152200;3;3;0;0;0;0;0;3;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
53011672;5482;14716;2530100;1167200;5;4;1;0;0;1;0;2;0;2;0;0;3;1;0;2;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0
53011825;5745;14787;2530100;1182500;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
53021629;5495;14555;2530200;1162900;11;6;5;5;0;0;0;7;0;5;2;0;4;4;0;0;0;6;0;0;0;0;1;2;0;0;1;0;1;0;1;0;0;0;0;0;0;5;1;0;0;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;4;0;4;1;0;8;1;1;0;1;0;0;0;0;0;0;0;0;0
53061792;5760;14553;2530600;1179200;3;3;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
53081752;5757;14673;2530800;1175200;8;5;3;2;0;1;0;3;0;2;1;0;5;2;0;3;0;7;0;0;0;0;0;1;1;0;1;1;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;2;1;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0
53101614;5496;14556;2531000;1161400;4;4;0;0;0;0;0;4;0;4;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
53111540;5633;14718;2531100;1154000;7;5;2;2;0;0;0;5;0;4;1;0;2;2;0;0;0;6;2;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;2;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0
53111589;5503;14908;2531100;1158900;2;2;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
53181636;5480;14819;2531800;1163600;2;1;1;1;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
53201558;5624;15651;2532000;1155800;10;4;6;6;0;0;0;4;0;3;1;0;6;6;0;0;0;7;0;0;0;0;0;1;1;1;1;1;0;0;0;1;1;0;0;0;0;3;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;3;2;3;2;0;0;7;3;0;0;0;0;0;0;0;0;0;0;0;0
53201589;5489;14676;2532000;1158900;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
53241514;5648;14590;2532400;1151400;4;2;2;1;0;1;0;1;0;1;0;0;3;0;0;3;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
53251870;5552;14843;2532500;1187000;2;2;0;0;0;0;0;2;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
53301535;5635;14721;2533000;1153500;26;6;20;8;0;10;2;3;0;1;2;0;23;7;1;15;0;21;1;0;0;0;7;3;2;1;3;1;1;0;1;0;1;0;0;0;0;5;0;0;0;0;1;1;0;0;0;2;1;0;0;0;0;0;0;0;0;2;14;5;2;1;2;22;1;0;0;1;2;0;0;0;0;0;0;0;0
53331707;5746;14786;2533300;1170700;2;2;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
53331799;5919;14634;2533300;1179900;2;2;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
53351533;5627;14860;2533500;1153300;7;3;4;2;1;1;0;2;0;2;0;0;5;1;3;1;0;6;0;0;0;0;0;0;0;3;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;4;0;0;6;0;0;0;0;1;0;0;0;0;0;0;0;0
53361731;5749;16074;2533600;1173100;13;13;0;0;0;0;0;12;0;10;2;0;1;1;0;0;0;9;0;0;0;1;1;1;0;0;1;2;0;1;1;0;1;0;0;0;0;4;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;6;2;5;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0
53401563;5583;14832;2534000;1156300;7;3;4;3;0;1;0;3;0;2;1;0;4;2;0;2;0;5;0;0;0;0;0;1;0;0;3;1;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
53411544;5591;14580;2534100;1154400;22;10;12;5;2;5;0;11;0;10;1;0;11;4;1;5;1;19;0;0;0;0;1;2;1;4;4;2;2;0;1;1;0;1;0;0;0;3;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;7;8;6;0;0;21;0;0;0;0;1;0;0;0;0;0;0;0;0
53441617;5473;14765;2534400;1161700;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
53481950;6512;16118;2534800;1195000;73;62;11;11;0;0;0;59;15;19;25;0;14;13;0;1;0;25;0;0;0;0;1;0;1;1;3;0;3;1;5;2;2;3;1;2;0;48;0;0;0;0;2;1;0;0;0;1;3;2;2;3;3;4;4;9;14;0;5;8;51;9;0;73;0;0;0;0;0;0;0;0;0;0;0;0;0
53581652;5535;14612;2535800;1165200;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
53581750;5929;14896;2535800;1175000;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
53601573;5592;14605;2536000;1157300;2;2;0;0;0;0;0;2;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
53611541;5589;14575;2536100;1154100;12;6;6;4;0;2;0;5;0;2;3;0;7;5;0;2;0;6;0;0;0;0;1;0;0;1;1;2;0;1;0;0;0;0;0;0;0;6;0;0;1;0;0;0;0;2;0;1;0;2;0;0;0;0;0;0;0;0;7;2;2;0;1;11;0;0;0;0;1;1;0;1;0;0;0;0;1
53661773;5914;14699;2536600;1177300;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
53661806;5931;14878;2536600;1180600;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
53672036;6432;16099;2536700;1203600;5;5;0;0;0;0;0;5;2;0;3;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;4;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
53751627;5511;16613;2537500;1162700;11;3;8;8;0;0;0;3;0;3;0;0;8;6;1;1;0;10;0;0;0;0;0;0;1;0;1;1;3;3;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;1;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0
53781603;5527;14687;2537800;1160300;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
53811887;5571;15492;2538100;1188700;2;1;1;1;0;0;0;1;0;1;0;0;1;1;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
53821524;5586;14649;2538200;1152400;292;147;145;64;14;67;0;139;65;36;37;1;153;55;14;83;1;194;7;1;0;3;18;19;28;27;15;15;10;18;13;8;4;6;1;0;1;98;4;1;0;9;2;9;7;6;5;8;4;8;7;7;5;3;4;4;5;25;94;48;98;16;11;258;11;3;11;7;2;0;0;0;0;0;0;0;0
53841568;5587;14647;2538400;1156800;2;2;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
53841658;5518;14717;2538400;1165800;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
53881594;5516;14825;2538800;1159400;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
53881740;5520;14708;2538800;1174000;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
53891611;5515;14772;2538900;1161100;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
53901812;5938;15497;2539000;1181200;95;61;34;18;6;10;0;54;19;20;15;0;41;12;6;23;0;70;0;0;0;0;9;9;8;8;8;6;6;5;4;1;3;1;1;1;0;25;3;1;1;3;3;0;1;1;3;1;1;1;3;0;2;1;0;0;0;6;31;11;38;9;0;88;2;4;0;1;0;0;0;0;0;0;0;0;0
53941844;5561;14725;2539400;1184400;9;5;4;3;0;1;0;3;0;3;0;0;6;3;0;3;0;8;0;0;0;0;1;0;0;0;2;2;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;5;2;1;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0
53951708;5539;14910;2539500;1170800;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
54011775;5934;14871;2540100;1177500;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
54021513;5590;14574;2540200;1151300;3;2;1;1;0;0;0;2;0;1;1;0;1;1;0;0;0;3;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0
54031633;5514;14771;2540300;1163300;2;2;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
54101508;5588;14568;2541000;1150800;2;2;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
54121790;5926;14579;2541200;1179000;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
54122076;6434;16101;2541200;1207600;5;4;1;1;0;0;0;4;1;3;0;0;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;2;1;1;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
54141557;5584;14701;2541400;1155700;7;3;4;1;0;3;0;3;0;3;0;0;4;1;0;3;0;7;0;0;0;0;2;2;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;1;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0
